"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/02/2023","AQS","410510080","1","12.7","ppb","11","Portland - SE Lafayette","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/03/2023","AQS","410510080","1","3.5","ppb","3","Portland - SE Lafayette","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/04/2023","AQS","410510080","1","10.5","ppb","9","Portland - SE Lafayette","23","96.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/05/2023","AQS","410510080","1","15.4","ppb","14","Portland - SE Lafayette","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/06/2023","AQS","410510080","1","12.5","ppb","11","Portland - SE Lafayette","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/07/2023","AQS","410510080","1","6.2","ppb","6","Portland - SE Lafayette","21","88.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/08/2023","AQS","410510080","1","26.2","ppb","25","Portland - SE Lafayette","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/09/2023","AQS","410510080","1","20.8","ppb","19","Portland - SE Lafayette","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/10/2023","AQS","410510080","1","19.1","ppb","18","Portland - SE Lafayette","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/11/2023","AQS","410510080","1","12.9","ppb","11","Portland - SE Lafayette","23","96.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/12/2023","AQS","410510080","1","13.5","ppb","12","Portland - SE Lafayette","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/13/2023","AQS","410510080","1","7.1","ppb","7","Portland - SE Lafayette","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/14/2023","AQS","410510080","1","70.6","ppb","68","Portland - SE Lafayette","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/15/2023","AQS","410510080","1","23.4","ppb","22","Portland - SE Lafayette","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/16/2023","AQS","410510080","1","13.6","ppb","12","Portland - SE Lafayette","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/17/2023","AQS","410510080","1","10.2","ppb","9","Portland - SE Lafayette","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/18/2023","AQS","410510080","1","16.6","ppb","15","Portland - SE Lafayette","23","96.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/19/2023","AQS","410510080","1","20.5","ppb","19","Portland - SE Lafayette","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/20/2023","AQS","410510080","1","11.2","ppb","10","Portland - SE Lafayette","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/21/2023","AQS","410510080","1","13.9","ppb","12","Portland - SE Lafayette","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/22/2023","AQS","410510080","1","27.6","ppb","25","Portland - SE Lafayette","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/23/2023","AQS","410510080","1","8","ppb","8","Portland - SE Lafayette","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/24/2023","AQS","410510080","1","10","ppb","9","Portland - SE Lafayette","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/25/2023","AQS","410510080","1","12.8","ppb","11","Portland - SE Lafayette","23","96.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/26/2023","AQS","410510080","1","8.1","ppb","8","Portland - SE Lafayette","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/27/2023","AQS","410510080","1","6.3","ppb","6","Portland - SE Lafayette","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/28/2023","AQS","410510080","1","12.7","ppb","11","Portland - SE Lafayette","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"01/01/2023","AQS","410670005","1","20.8","ppb","19","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/02/2023","AQS","410670005","1","10.6","ppb","9","Tualatin Bradbury Court (TBC) - Near Road Site","23","96.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/03/2023","AQS","410670005","1","15","ppb","14","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/04/2023","AQS","410670005","1","3.9","ppb","3","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/05/2023","AQS","410670005","1","11.7","ppb","10","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/06/2023","AQS","410670005","1","21.6","ppb","20","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/07/2023","AQS","410670005","1","12.9","ppb","11","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/08/2023","AQS","410670005","1","17.3","ppb","16","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/09/2023","AQS","410670005","1","15.7","ppb","14","Tualatin Bradbury Court (TBC) - Near Road Site","23","96.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/10/2023","AQS","410670005","1","12.9","ppb","11","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/11/2023","AQS","410670005","1","20.7","ppb","19","Tualatin Bradbury Court (TBC) - Near Road Site","23","96.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/12/2023","AQS","410670005","1","18.9","ppb","17","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/13/2023","AQS","410670005","1","17.1","ppb","16","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/14/2023","AQS","410670005","1","16.3","ppb","15","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/15/2023","AQS","410670005","1","10.5","ppb","9","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/16/2023","AQS","410670005","1","22.7","ppb","21","Tualatin Bradbury Court (TBC) - Near Road Site","23","96.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/17/2023","AQS","410670005","1","18.1","ppb","17","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/18/2023","AQS","410670005","1","27.1","ppb","25","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/19/2023","AQS","410670005","1","22","ppb","21","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/20/2023","AQS","410670005","1","21.7","ppb","20","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/21/2023","AQS","410670005","1","15.3","ppb","14","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/22/2023","AQS","410670005","1","17.7","ppb","16","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/23/2023","AQS","410670005","1","22.2","ppb","21","Tualatin Bradbury Court (TBC) - Near Road Site","23","96.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/24/2023","AQS","410670005","1","23","ppb","22","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/25/2023","AQS","410670005","1","19.3","ppb","18","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/26/2023","AQS","410670005","1","18.5","ppb","17","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/27/2023","AQS","410670005","1","15.9","ppb","14","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/28/2023","AQS","410670005","1","13.7","ppb","12","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/29/2023","AQS","410670005","1","6.5","ppb","6","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/30/2023","AQS","410670005","1","31.4","ppb","29","Tualatin Bradbury Court (TBC) - Near Road Site","23","96.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/31/2023","AQS","410670005","1","29.3","ppb","27","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"02/01/2023","AQS","410670005","1","25.4","ppb","24","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"02/02/2023","AQS","410670005","1","27.1","ppb","25","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"02/03/2023","AQS","410670005","1","24.6","ppb","23","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"02/04/2023","AQS","410670005","1","16.3","ppb","15","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"02/05/2023","AQS","410670005","1","19.3","ppb","18","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"02/06/2023","AQS","410670005","1","18","ppb","17","Tualatin Bradbury Court (TBC) - Near Road Site","23","96.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"02/07/2023","AQS","410670005","1","23.7","ppb","22","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"02/08/2023","AQS","410670005","1","22.8","ppb","21","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"02/09/2023","AQS","410670005","1","23.5","ppb","22","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"02/10/2023","AQS","410670005","1","20","ppb","19","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"02/11/2023","AQS","410670005","1","20.8","ppb","19","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"02/12/2023","AQS","410670005","1","13.5","ppb","12","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"02/13/2023","AQS","410670005","1","23.9","ppb","22","Tualatin Bradbury Court (TBC) - Near Road Site","23","96.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"02/14/2023","AQS","410670005","1","21.2","ppb","20","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"02/15/2023","AQS","410670005","1","23.7","ppb","22","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"02/16/2023","AQS","410670005","1","19.6","ppb","18","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"02/17/2023","AQS","410670005","1","22.2","ppb","21","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"02/18/2023","AQS","410670005","1","16.6","ppb","15","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"02/19/2023","AQS","410670005","1","21.4","ppb","20","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"02/20/2023","AQS","410670005","1","15.5","ppb","14","Tualatin Bradbury Court (TBC) - Near Road Site","23","96.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"02/21/2023","AQS","410670005","1","23.2","ppb","22","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"02/22/2023","AQS","410670005","1","7","ppb","7","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"02/23/2023","AQS","410670005","1","2.1","ppb","2","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"02/24/2023","AQS","410670005","1","5.8","ppb","5","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"02/25/2023","AQS","410670005","1","27.2","ppb","25","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"02/26/2023","AQS","410670005","1","13.9","ppb","12","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"02/27/2023","AQS","410670005","1","13.8","ppb","12","Tualatin Bradbury Court (TBC) - Near Road Site","23","96.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"02/28/2023","AQS","410670005","1","32.7","ppb","30","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"03/01/2023","AQS","410670005","1","26.2","ppb","25","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"03/02/2023","AQS","410670005","1","21.9","ppb","20","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"03/03/2023","AQS","410670005","1","20","ppb","19","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"03/04/2023","AQS","410670005","1","12.4","ppb","11","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"03/05/2023","AQS","410670005","1","20.9","ppb","19","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"03/06/2023","AQS","410670005","1","18.3","ppb","17","Tualatin Bradbury Court (TBC) - Near Road Site","23","96.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"03/07/2023","AQS","410670005","1","21.3","ppb","20","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"03/08/2023","AQS","410670005","1","24.2","ppb","23","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"03/09/2023","AQS","410670005","1","10","ppb","9","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"03/10/2023","AQS","410670005","1","34.3","ppb","32","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"03/11/2023","AQS","410670005","1","19.1","ppb","18","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"03/12/2023","AQS","410670005","1","15.3","ppb","14","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"03/13/2023","AQS","410670005","1","29.8","ppb","27","Tualatin Bradbury Court (TBC) - Near Road Site","23","96.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"03/14/2023","AQS","410670005","1","26.1","ppb","25","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"03/15/2023","AQS","410670005","1","24.2","ppb","23","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"03/16/2023","AQS","410670005","1","26.9","ppb","25","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"03/17/2023","AQS","410670005","1","27.7","ppb","25","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"03/18/2023","AQS","410670005","1","24.9","ppb","23","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"03/19/2023","AQS","410670005","1","17.2","ppb","16","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"03/20/2023","AQS","410670005","1","19.5","ppb","18","Tualatin Bradbury Court (TBC) - Near Road Site","23","96.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"03/21/2023","AQS","410670005","1","26.2","ppb","25","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"03/22/2023","AQS","410670005","1","24.9","ppb","23","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42602","Nitrogen dioxide (NO2)","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
